"Date and Time Run 1","Time (s) Run 1","Angle (rad) Run 1","Angular Velocity (rad/s) Run 1","Angular Acceleration (rad/s²) Run 1","Position (m) Run 1","Velocity (m/s) Run 1","Acceleration, 975-866 (m/s²) Run 1","Voltage (V) Run 1","霍尔电压 (mV) Run 1"
10/31/2025 03:50:44 pm,11.750,-0.855,-0.157,-1.047,-0.0238,-0.004,-0.029,-0.121,-1.59
10/31/2025 03:50:44 pm,11.800,-0.866,-0.225,-0.925,-0.0241,-0.006,-0.026,-0.123,-1.61
10/31/2025 03:50:44 pm,11.850,-0.878,-0.267,-0.367,-0.0245,-0.007,-0.010,-0.125,-1.64
10/31/2025 03:50:44 pm,11.900,-0.894,-0.267,0.401,-0.0249,-0.007,0.011,-0.129,-1.69
10/31/2025 03:50:44 pm,11.950,-0.906,-0.225,1.047,-0.0252,-0.006,0.029,-0.133,-1.75
10/31/2025 03:50:45 pm,12.000,-0.917,-0.147,1.222,-0.0256,-0.004,0.034,-0.136,-1.78
10/31/2025 03:50:45 pm,12.050,-0.922,-0.073,0.698,-0.0257,-0.002,0.019,-0.139,-1.83
10/31/2025 03:50:45 pm,12.100,-0.922,-0.052,-0.367,-0.0257,-0.001,-0.010,-0.140,-1.84
10/31/2025 03:50:45 pm,12.150,-0.924,-0.110,-1.379,-0.0257,-0.003,-0.038,-0.140,-1.84
10/31/2025 03:50:45 pm,12.200,-0.931,-0.220,-1.780,-0.0259,-0.006,-0.050,-0.141,-1.86
10/31/2025 03:50:45 pm,12.250,-0.946,-0.319,-1.518,-0.0263,-0.009,-0.042,-0.144,-1.89
10/31/2025 03:50:45 pm,12.300,-0.966,-0.377,-1.065,-0.0269,-0.011,-0.030,-0.147,-1.94
10/31/2025 03:50:45 pm,12.350,-0.985,-0.408,-0.873,-0.0274,-0.011,-0.024,-0.153,-2.01
10/31/2025 03:50:45 pm,12.400,-1.005,-0.450,-0.925,-0.0280,-0.013,-0.026,-0.159,-2.10
10/31/2025 03:50:45 pm,12.450,-1.029,-0.508,-0.960,-0.0287,-0.014,-0.027,-0.165,-2.17
10/31/2025 03:50:45 pm,12.500,-1.057,-0.555,-0.820,-0.0294,-0.015,-0.023,-0.174,-2.28
10/31/2025 03:50:45 pm,12.550,-1.085,-0.592,-0.471,-0.0302,-0.016,-0.013,-0.182,-2.39
10/31/2025 03:50:45 pm,12.600,-1.115,-0.613,0.175,-0.0311,-0.017,0.005,-0.192,-2.52
10/31/2025 03:50:45 pm,12.650,-1.148,-0.592,1.100,-0.0320,-0.016,0.031,-0.201,-2.64
10/31/2025 03:50:45 pm,12.700,-1.178,-0.503,1.990,-0.0328,-0.014,0.055,-0.213,-2.80
10/31/2025 03:50:45 pm,12.750,-1.200,-0.372,2.426,-0.0334,-0.010,0.068,-0.221,-2.91
10/31/2025 03:50:45 pm,12.800,-1.214,-0.236,2.129,-0.0338,-0.007,0.059,-0.229,-3.01
10/31/2025 03:50:45 pm,12.850,-1.224,-0.131,1.030,-0.0341,-0.004,0.029,-0.232,-3.06
10/31/2025 03:50:45 pm,12.900,-1.225,-0.105,-0.733,-0.0341,-0.003,-0.020,-0.237,-3.11
10/31/2025 03:50:45 pm,12.950,-1.228,-0.194,-2.583,-0.0342,-0.005,-0.072,-0.237,-3.12
10/31/2025 03:50:46 pm,13.000,-1.241,-0.393,-3.857,-0.0346,-0.011,-0.107,-0.239,-3.14
10/31/2025 03:50:46 pm,13.050,-1.266,-0.618,-4.416,-0.0353,-0.017,-0.123,-0.243,-3.20
10/31/2025 03:50:46 pm,13.100,-1.305,-0.838,-4.538,-0.0364,-0.023,-0.126,-0.254,-3.34
10/31/2025 03:50:46 pm,13.150,-1.349,-1.073,-4.276,-0.0376,-0.030,-0.119,-0.267,-3.51
10/31/2025 03:50:46 pm,13.200,-1.409,-1.299,-3.142,-0.0392,-0.036,-0.088,-0.284,-3.74
10/31/2025 03:50:46 pm,13.250,-1.484,-1.440,-0.890,-0.0413,-0.040,-0.025,-0.307,-4.05
10/31/2025 03:50:46 pm,13.300,-1.560,-1.414,2.025,-0.0434,-0.039,0.056,-0.338,-4.44
10/31/2025 03:50:46 pm,13.350,-1.630,-1.225,4.747,-0.0454,-0.034,0.132,-0.365,-4.81
10/31/2025 03:50:46 pm,13.400,-1.687,-0.906,6.353,-0.0470,-0.025,0.177,-0.394,-5.19
10/31/2025 03:50:46 pm,13.450,-1.725,-0.524,6.248,-0.0480,-0.015,0.174,-0.414,-5.44
10/31/2025 03:50:46 pm,13.500,-1.737,-0.209,4.538,-0.0484,-0.006,0.126,-0.429,-5.65
10/31/2025 03:50:46 pm,13.550,-1.737,-0.047,2.182,-0.0484,-0.001,0.061,-0.432,-5.68
10/31/2025 03:50:46 pm,13.600,-1.737,-0.021,0.262,-0.0484,-5.833E-4,0.007,-0.432,-5.69
10/31/2025 03:50:46 pm,13.650,-1.739,-0.058,-0.855,-0.0484,-0.002,-0.024,-0.431,-5.67
10/31/2025 03:50:46 pm,13.700,-1.742,-0.120,-1.396,-0.0485,-0.003,-0.039,-0.433,-5.69
10/31/2025 03:50:46 pm,13.750,-1.750,-0.204,-1.588,-0.0487,-0.006,-0.044,-0.432,-5.68
10/31/2025 03:50:46 pm,13.800,-1.762,-0.293,-1.449,-0.0491,-0.008,-0.040,-0.437,-5.75
10/31/2025 03:50:46 pm,13.850,-1.780,-0.361,-1.012,-0.0496,-0.010,-0.028,-0.441,-5.80
10/31/2025 03:50:46 pm,13.900,-1.800,-0.398,-0.471,-0.0501,-0.011,-0.013,-0.450,-5.92
10/31/2025 03:50:46 pm,13.950,-1.821,-0.403,0.017,-0.0507,-0.011,4.861E-4,-0.456,-6.00
10/31/2025 03:50:47 pm,14.000,-1.841,-0.393,0.454,-0.0513,-0.011,0.013,-0.466,-6.13
10/31/2025 03:50:47 pm,14.050,-1.860,-0.361,0.873,-0.0518,-0.010,0.024,-0.472,-6.21
10/31/2025 03:50:47 pm,14.100,-1.879,-0.304,1.204,-0.0523,-0.008,0.034,-0.481,-6.33
10/31/2025 03:50:47 pm,14.150,-1.891,-0.230,1.274,-0.0527,-0.006,0.035,-0.486,-6.40
10/31/2025 03:50:47 pm,14.200,-1.901,-0.162,0.977,-0.0529,-0.005,0.027,-0.493,-6.49
10/31/2025 03:50:47 pm,14.250,-1.907,-0.120,0.332,-0.0531,-0.003,0.009,-0.495,-6.52
10/31/2025 03:50:47 pm,14.300,-1.912,-0.120,-0.576,-0.0532,-0.003,-0.016,-0.501,-6.59
10/31/2025 03:50:47 pm,14.350,-1.916,-0.173,-1.553,-0.0534,-0.005,-0.043,-0.500,-6.58
10/31/2025 03:50:47 pm,14.400,-1.927,-0.283,-2.251,-0.0537,-0.008,-0.063,-0.504,-6.63
10/31/2025 03:50:47 pm,14.450,-1.943,-0.424,-2.339,-0.0541,-0.012,-0.065,-0.507,-6.67
10/31/2025 03:50:47 pm,14.500,-1.970,-0.545,-1.745,-0.0549,-0.015,-0.049,-0.516,-6.79
10/31/2025 03:50:47 pm,14.550,-2.001,-0.613,-0.803,-0.0557,-0.017,-0.022,-0.524,-6.90
10/31/2025 03:50:47 pm,14.600,-2.033,-0.618,0.052,-0.0566,-0.017,0.001,-0.538,-7.09
10/31/2025 03:50:47 pm,14.650,-2.064,-0.592,0.646,-0.0575,-0.016,0.018,-0.549,-7.22
10/31/2025 03:50:47 pm,14.700,-2.092,-0.550,0.925,-0.0583,-0.015,0.026,-0.563,-7.41
10/31/2025 03:50:47 pm,14.750,-2.119,-0.487,0.192,-0.0590,-0.014,0.005,-0.572,-7.53
10/31/2025 03:50:47 pm,14.800,-2.143,-0.445,-2.723,-0.0597,-0.012,-0.076,-0.585,-7.69
10/31/2025 03:50:47 pm,14.850,-2.160,-0.639,-7.871,-0.0602,-0.018,-0.219,-0.592,-7.78
10/31/2025 03:50:47 pm,14.900,-2.185,-1.215,-13.160,-0.0609,-0.034,-0.367,-0.600,-7.90
10/31/2025 03:50:47 pm,14.950,-2.268,-2.079,-15.725,-0.0632,-0.058,-0.438,-0.611,-8.04
10/31/2025 03:50:48 pm,15.000,-2.399,-2.953,-14.643,-0.0668,-0.082,-0.408,-0.647,-8.51
10/31/2025 03:50:48 pm,15.050,-2.570,-3.618,-11.135,-0.0716,-0.101,-0.310,-0.696,-9.16
10/31/2025 03:50:48 pm,15.100,-2.769,-4.068,-6.842,-0.0771,-0.113,-0.191,-0.761,-10.02
10/31/2025 03:50:48 pm,15.150,-2.983,-4.304,-2.758,-0.0831,-0.120,-0.077,-0.828,-10.89
10/31/2025 03:50:48 pm,15.200,-3.206,-4.320,0.541,-0.0893,-0.120,0.015,-0.899,-11.83
10/31/2025 03:50:48 pm,15.250,-3.424,-4.194,2.531,-0.0954,-0.117,0.070,-0.963,-12.67
10/31/2025 03:50:48 pm,15.300,-3.624,-4.016,3.281,-0.1009,-0.112,0.091,-1.026,-13.50
10/31/2025 03:50:48 pm,15.350,-3.823,-3.848,3.543,-0.1065,-0.107,0.099,-1.074,-14.14
10/31/2025 03:50:48 pm,15.400,-4.012,-3.681,3.892,-0.1117,-0.103,0.108,-1.122,-14.77
10/31/2025 03:50:48 pm,15.450,-4.191,-3.466,4.363,-0.1167,-0.097,0.122,-1.162,-15.28
10/31/2025 03:50:48 pm,15.500,-4.361,-3.231,4.660,-0.1214,-0.090,0.130,-1.199,-15.78
10/31/2025 03:50:48 pm,15.550,-4.514,-2.990,4.643,-0.1257,-0.083,0.129,-1.227,-16.15
10/31/2025 03:50:48 pm,15.600,-4.657,-2.759,4.520,-0.1297,-0.077,0.126,-1.257,-16.54
10/31/2025 03:50:48 pm,15.650,-4.791,-2.545,4.503,-0.1334,-0.071,0.125,-1.277,-16.80
10/31/2025 03:50:48 pm,15.700,-4.912,-2.320,4.643,-0.1368,-0.065,0.129,-1.300,-17.11
10/31/2025 03:50:48 pm,15.750,-5.023,-2.079,4.800,-0.1399,-0.058,0.134,-1.314,-17.29
10/31/2025 03:50:48 pm,15.800,-5.121,-1.833,4.747,-0.1426,-0.051,0.132,-1.332,-17.53
10/31/2025 03:50:48 pm,15.850,-5.206,-1.592,4.381,-0.1450,-0.044,0.122,-1.341,-17.65
10/31/2025 03:50:48 pm,15.900,-5.279,-1.382,3.718,-0.1470,-0.039,0.104,-1.354,-17.82
10/31/2025 03:50:48 pm,15.950,-5.342,-1.215,2.915,-0.1488,-0.034,0.081,-1.360,-17.90
10/31/2025 03:50:49 pm,16.000,-5.399,-1.094,2.217,-0.1504,-0.030,0.062,-1.371,-18.03
10/31/2025 03:50:49 pm,16.050,-5.451,-1.005,1.676,-0.1518,-0.028,0.047,-1.374,-18.08
10/31/2025 03:50:49 pm,16.100,-5.499,-0.927,1.117,-0.1532,-0.026,0.031,-1.383,-18.19
10/31/2025 03:50:49 pm,16.150,-5.543,-0.880,0.332,-0.1544,-0.025,0.009,-1.385,-18.22
10/31/2025 03:50:49 pm,16.200,-5.584,-0.885,-0.593,-0.1555,-0.025,-0.017,-1.393,-18.32
10/31/2025 03:50:49 pm,16.250,-5.630,-0.948,-1.344,-0.1568,-0.026,-0.037,-1.394,-18.34
10/31/2025 03:50:49 pm,16.300,-5.678,-1.037,-1.745,-0.1582,-0.029,-0.049,-1.401,-18.44
10/31/2025 03:50:49 pm,16.350,-5.733,-1.131,-1.868,-0.1597,-0.031,-0.052,-1.404,-18.47
10/31/2025 03:50:49 pm,16.400,-5.792,-1.225,-1.955,-0.1613,-0.034,-0.054,-1.412,-18.58
10/31/2025 03:50:49 pm,16.450,-5.856,-1.319,-2.182,-0.1631,-0.037,-0.061,-1.414,-18.61
10/31/2025 03:50:49 pm,16.500,-5.923,-1.435,-2.496,-0.1650,-0.040,-0.070,-1.424,-18.73
10/31/2025 03:50:49 pm,16.550,-5.997,-1.576,-2.531,-0.1670,-0.044,-0.070,-1.427,-18.77
10/31/2025 03:50:49 pm,16.600,-6.081,-1.717,-1.885,-0.1694,-0.048,-0.052,-1.436,-18.89
10/31/2025 03:50:49 pm,16.650,-6.172,-1.796,-0.628,-0.1719,-0.050,-0.017,-1.441,-18.95
10/31/2025 03:50:49 pm,16.700,-6.264,-1.780,0.663,-0.1745,-0.050,0.018,-1.451,-19.10
10/31/2025 03:50:49 pm,16.750,-6.352,-1.702,1.396,-0.1769,-0.047,0.039,-1.455,-19.15
10/31/2025 03:50:49 pm,16.800,-6.434,-1.613,1.449,-0.1792,-0.045,0.040,-1.465,-19.27
10/31/2025 03:50:49 pm,16.850,-6.513,-1.545,1.100,-0.1814,-0.043,0.031,-1.468,-19.31
10/31/2025 03:50:49 pm,16.900,-6.588,-1.503,0.663,-0.1835,-0.042,0.018,-1.476,-19.43
10/31/2025 03:50:49 pm,16.950,-6.662,-1.482,0.297,-0.1855,-0.041,0.008,-1.478,-19.45
10/31/2025 03:50:50 pm,17.000,-6.736,-1.477,0.087,-0.1876,-0.041,0.002,-1.487,-19.56
10/31/2025 03:50:50 pm,17.050,-6.809,-1.482,0.157,-0.1897,-0.041,0.004,-1.487,-19.57
10/31/2025 03:50:50 pm,17.100,-6.883,-1.477,0.506,-0.1917,-0.041,0.014,-1.496,-19.68
10/31/2025 03:50:50 pm,17.150,-6.959,-1.435,0.925,-0.1938,-0.040,0.026,-1.497,-19.69
10/31/2025 03:50:50 pm,17.200,-7.029,-1.372,1.134,-0.1958,-0.038,0.032,-1.504,-19.79
10/31/2025 03:50:50 pm,17.250,-7.094,-1.309,1.047,-0.1976,-0.036,0.029,-1.505,-19.81
10/31/2025 03:50:50 pm,17.300,-7.160,-1.262,0.768,-0.1994,-0.035,0.021,-1.511,-19.89
10/31/2025 03:50:50 pm,17.350,-7.221,-1.230,0.349,-0.2011,-0.034,0.010,-1.511,-19.89
10/31/2025 03:50:50 pm,17.400,-7.281,-1.220,0.227,-0.2028,-0.034,0.006,-1.518,-19.98
10/31/2025 03:50:50 pm,17.450,-7.342,-1.246,1.292,-0.2045,-0.035,0.036,-1.518,-19.97
10/31/2025 03:50:50 pm,17.500,-7.405,-1.178,3.735,-0.2062,-0.033,0.104,-1.524,-20.05
10/31/2025 03:50:50 pm,17.550,-7.471,-0.885,6.144,-0.2081,-0.025,0.171,-1.524,-20.05
10/31/2025 03:50:50 pm,17.600,-7.505,-0.461,6.493,-0.2090,-0.013,0.181,-1.530,-20.14
10/31/2025 03:50:50 pm,17.650,-7.507,-0.120,4.538,-0.2091,-0.003,0.126,-1.529,-20.11
10/31/2025 03:50:50 pm,17.700,-7.507,0.005,1.990,-0.2091,1.458E-4,0.055,-1.532,-20.15
10/31/2025 03:50:50 pm,17.750,-7.505,0.010,0.384,-0.2090,2.917E-4,0.011,-1.528,-20.11
10/31/2025 03:50:50 pm,17.800,-7.505,0.005,-0.105,-0.2090,1.458E-4,-0.003,-1.532,-20.16
10/31/2025 03:50:50 pm,17.850,-7.505,-0.005,-0.122,-0.2090,-1.458E-4,-0.003,-1.528,-20.11
10/31/2025 03:50:50 pm,17.900,-7.505,-0.010,-0.052,-0.2090,-2.917E-4,-0.001,-1.531,-20.15
10/31/2025 03:50:50 pm,17.950,-7.507,-0.010,0.035,-0.2091,-2.917E-4,9.722E-4,-1.529,-20.12
10/31/2025 03:50:51 pm,18.000,-7.507,-0.005,0.070,-0.2091,-1.458E-4,0.002,-1.532,-20.15
10/31/2025 03:50:51 pm,18.050,-7.507,0.000,0.052,-0.2091,0.000,0.001,-1.528,-20.11
10/31/2025 03:50:51 pm,18.100,-7.507,0.000,0.017,-0.2091,0.000,4.861E-4,-1.532,-20.16
10/31/2025 03:50:51 pm,18.150,-7.507,0.000,0.000,-0.2091,0.000,0.000,-1.529,-20.11
10/31/2025 03:50:51 pm,18.200,-7.507,0.000,0.000,-0.2091,0.000,0.000,-1.532,-20.15
10/31/2025 03:50:51 pm,18.250,-7.507,0.000,0.000,-0.2091,0.000,0.000,-1.528,-20.11
10/31/2025 03:50:51 pm,18.300,-7.507,0.000,0.000,-0.2091,0.000,0.000,-1.532,-20.15
10/31/2025 03:50:51 pm,18.350,-7.507,0.000,0.000,-0.2091,0.000,0.000,-1.529,-20.11
10/31/2025 03:50:51 pm,18.400,-7.507,0.000,0.000,-0.2091,0.000,0.000,-1.531,-20.15
10/31/2025 03:50:51 pm,18.450,-7.507,0.000,0.017,-0.2091,0.000,4.861E-4,-1.528,-20.10
10/31/2025 03:50:51 pm,18.500,-7.507,0.000,0.052,-0.2091,0.000,0.001,-1.532,-20.16
10/31/2025 03:50:51 pm,18.550,-7.507,0.005,0.070,-0.2091,1.458E-4,0.002,-1.528,-20.11
10/31/2025 03:50:51 pm,18.600,-7.507,0.010,0.052,-0.2091,2.917E-4,0.001,-1.531,-20.15
10/31/2025 03:50:51 pm,18.650,-7.505,0.010,0.017,-0.2090,2.917E-4,4.861E-4,-1.527,-20.10
10/31/2025 03:50:51 pm,18.700,-7.505,0.010,5.983E-14,-0.2090,2.917E-4,1.681E-17,-1.532,-20.16
10/31/2025 03:50:51 pm,18.750,-7.505,0.010,-0.017,-0.2090,2.917E-4,-4.861E-4,-1.529,-20.11
10/31/2025 03:50:51 pm,18.800,-7.504,0.010,-0.017,-0.2090,2.917E-4,-4.861E-4,-1.532,-20.16
10/31/2025 03:50:51 pm,18.850,-7.504,0.005,0.035,-0.2090,1.458E-4,9.722E-4,-1.529,-20.11
10/31/2025 03:50:51 pm,18.900,-7.504,0.010,0.087,-0.2090,2.917E-4,0.002,-1.532,-20.16
10/31/2025 03:50:51 pm,18.950,-7.504,0.021,0.070,-0.2090,5.833E-4,0.002,-1.528,-20.11
10/31/2025 03:50:52 pm,19.000,-7.501,0.021,0.017,-0.2089,5.833E-4,4.861E-4,-1.532,-20.16
10/31/2025 03:50:52 pm,19.050,-7.501,0.016,0.105,-0.2089,4.375E-4,0.003,-1.529,-20.11
10/31/2025 03:50:52 pm,19.100,-7.501,0.021,0.384,-0.2089,5.833E-4,0.011,-1.532,-20.16
10/31/2025 03:50:52 pm,19.150,-7.499,0.052,0.663,-0.2089,0.001,0.018,-1.528,-20.11
10/31/2025 03:50:52 pm,19.200,-7.496,0.099,0.663,-0.2088,0.003,0.018,-1.532,-20.16
10/31/2025 03:50:52 pm,19.250,-7.490,0.136,0.297,-0.2086,0.004,0.008,-1.528,-20.11
10/31/2025 03:50:52 pm,19.300,-7.480,0.136,-0.122,-0.2083,0.004,-0.003,-1.531,-20.15
10/31/2025 03:50:52 pm,19.350,-7.474,0.105,-0.105,-0.2082,0.003,-0.003,-1.527,-20.10
10/31/2025 03:50:52 pm,19.400,-7.471,0.094,0.576,-0.2081,0.003,0.016,-1.530,-20.14
10/31/2025 03:50:52 pm,19.450,-7.468,0.147,1.693,-0.2080,0.004,0.047,-1.527,-20.10
10/31/2025 03:50:52 pm,19.500,-7.458,0.267,2.723,-0.2077,0.007,0.076,-1.531,-20.14
10/31/2025 03:50:52 pm,19.550,-7.442,0.440,3.281,-0.2073,0.012,0.091,-1.526,-20.08
10/31/2025 03:50:52 pm,19.600,-7.416,0.618,3.316,-0.2065,0.017,0.092,-1.529,-20.12
10/31/2025 03:50:52 pm,19.650,-7.378,0.780,3.002,-0.2055,0.022,0.084,-1.524,-20.05
10/31/2025 03:50:52 pm,19.700,-7.337,0.922,2.513,-0.2044,0.026,0.070,-1.526,-20.08
10/31/2025 03:50:52 pm,19.750,-7.287,1.037,1.833,-0.2030,0.029,0.051,-1.520,-20.00
10/31/2025 03:50:52 pm,19.800,-7.230,1.115,0.960,-0.2014,0.031,0.027,-1.522,-20.02
10/31/2025 03:50:52 pm,19.850,-7.174,1.136,0.035,-0.1998,0.032,9.722E-4,-1.516,-19.95
10/31/2025 03:50:52 pm,19.900,-7.116,1.110,-0.716,-0.1982,0.031,-0.020,-1.516,-19.95
10/31/2025 03:50:52 pm,19.950,-7.061,1.052,-1.100,-0.1967,0.029,-0.031,-1.509,-19.85
10/31/2025 03:50:53 pm,20.000,-7.010,0.984,-1.117,-0.1953,0.027,-0.031,-1.510,-19.87
10/31/2025 03:50:53 pm,20.050,-6.963,0.932,-0.960,-0.1939,0.026,-0.027,-1.503,-19.78
10/31/2025 03:50:53 pm,20.100,-6.918,0.895,-0.908,-0.1927,0.025,-0.025,-1.504,-19.80
10/31/2025 03:50:53 pm,20.150,-6.874,0.853,-1.082,-0.1915,0.024,-0.030,-1.498,-19.71
10/31/2025 03:50:53 pm,20.200,-6.831,0.791,-1.274,-0.1903,0.022,-0.035,-1.500,-19.73
10/31/2025 03:50:53 pm,20.250,-6.794,0.712,-1.187,-0.1892,0.020,-0.033,-1.493,-19.65
10/31/2025 03:50:53 pm,20.300,-6.761,0.654,-0.733,-0.1883,0.018,-0.020,-1.494,-19.66
10/31/2025 03:50:53 pm,20.350,-6.731,0.634,-0.087,-0.1875,0.018,-0.002,-1.489,-19.59
10/31/2025 03:50:53 pm,20.400,-6.698,0.649,0.506,-0.1866,0.018,0.014,-1.490,-19.61
10/31/2025 03:50:53 pm,20.450,-6.666,0.691,0.960,-0.1857,0.019,0.027,-1.484,-19.53
10/31/2025 03:50:53 pm,20.500,-6.630,0.749,1.274,-0.1847,0.021,0.035,-1.487,-19.56
10/31/2025 03:50:53 pm,20.550,-6.591,0.822,1.466,-0.1836,0.023,0.041,-1.481,-19.49
10/31/2025 03:50:53 pm,20.600,-6.549,0.901,1.449,-0.1824,0.025,0.040,-1.482,-19.50
10/31/2025 03:50:53 pm,20.650,-6.502,0.979,1.082,-0.1811,0.027,0.030,-1.475,-19.41
10/31/2025 03:50:53 pm,20.700,-6.450,1.026,0.401,-0.1796,0.029,0.011,-1.476,-19.42
10/31/2025 03:50:53 pm,20.750,-6.396,1.021,-0.332,-0.1782,0.028,-0.009,-1.468,-19.32
10/31/2025 03:50:53 pm,20.800,-6.346,0.979,-0.855,-0.1768,0.027,-0.024,-1.468,-19.32
10/31/2025 03:50:53 pm,20.850,-6.299,0.927,-1.187,-0.1754,0.026,-0.033,-1.461,-19.22
10/31/2025 03:50:53 pm,20.900,-6.253,0.864,-1.414,-0.1742,0.024,-0.039,-1.461,-19.22
10/31/2025 03:50:53 pm,20.950,-6.211,0.780,-1.414,-0.1730,0.022,-0.039,-1.453,-19.12
10/31/2025 03:50:54 pm,21.000,-6.175,0.702,-1.047,-0.1720,0.020,-0.029,-1.454,-19.13
10/31/2025 03:50:54 pm,21.050,-6.143,0.665,-0.524,-0.1711,0.019,-0.015,-1.447,-19.04
10/31/2025 03:50:54 pm,21.100,-6.110,0.665,-0.244,-0.1702,0.019,-0.007,-1.448,-19.06
10/31/2025 03:50:54 pm,21.150,-6.076,0.660,-0.314,-0.1692,0.018,-0.009,-1.441,-18.97
10/31/2025 03:50:54 pm,21.200,-6.043,0.634,-0.436,-0.1683,0.018,-0.012,-1.443,-18.99
10/31/2025 03:50:54 pm,21.250,-6.013,0.602,-0.279,-0.1675,0.017,-0.008,-1.437,-18.91
10/31/2025 03:50:54 pm,21.300,-5.983,0.592,0.227,-0.1666,0.016,0.006,-1.438,-18.92
10/31/2025 03:50:54 pm,21.350,-5.955,0.618,0.942,-0.1659,0.017,0.026,-1.432,-18.84
10/31/2025 03:50:54 pm,21.400,-5.923,0.686,1.623,-0.1650,0.019,0.045,-1.433,-18.86
10/31/2025 03:50:54 pm,21.450,-5.887,0.791,2.077,-0.1640,0.022,0.058,-1.426,-18.76
10/31/2025 03:50:54 pm,21.500,-5.845,0.906,2.199,-0.1628,0.025,0.061,-1.427,-18.78
10/31/2025 03:50:54 pm,21.550,-5.796,1.021,2.007,-0.1614,0.028,0.056,-1.419,-18.67
10/31/2025 03:50:54 pm,21.600,-5.743,1.115,1.571,-0.1600,0.031,0.044,-1.418,-18.66
10/31/2025 03:50:54 pm,21.650,-5.683,1.183,0.995,-0.1583,0.033,0.028,-1.409,-18.54
10/31/2025 03:50:54 pm,21.700,-5.623,1.215,0.454,-0.1566,0.034,0.013,-1.407,-18.51
10/31/2025 03:50:54 pm,21.750,-5.561,1.220,0.052,-0.1549,0.034,0.001,-1.397,-18.39
10/31/2025 03:50:54 pm,21.800,-5.501,1.215,-0.192,-0.1532,0.034,-0.005,-1.394,-18.34
10/31/2025 03:50:54 pm,21.850,-5.440,1.199,-0.401,-0.1515,0.033,-0.011,-1.384,-18.21
10/31/2025 03:50:54 pm,21.900,-5.380,1.178,-0.663,-0.1498,0.033,-0.018,-1.381,-18.18
10/31/2025 03:50:54 pm,21.950,-5.322,1.136,-0.960,-0.1482,0.032,-0.027,-1.371,-18.04
10/31/2025 03:50:55 pm,22.000,-5.265,1.079,-1.187,-0.1467,0.030,-0.033,-1.368,-18.01
10/31/2025 03:50:55 pm,22.050,-5.213,1.011,-1.222,-0.1452,0.028,-0.034,-1.358,-17.87
10/31/2025 03:50:55 pm,22.100,-5.165,0.948,-1.065,-0.1439,0.026,-0.030,-1.355,-17.83
10/31/2025 03:50:55 pm,22.150,-5.119,0.901,-0.803,-0.1426,0.025,-0.022,-1.345,-17.70
10/31/2025 03:50:55 pm,22.200,-5.075,0.869,-0.576,-0.1414,0.024,-0.016,-1.343,-17.68
10/31/2025 03:50:55 pm,22.250,-5.033,0.848,-0.436,-0.1402,0.024,-0.012,-1.334,-17.55
10/31/2025 03:50:55 pm,22.300,-4.990,0.827,-0.349,-0.1390,0.023,-0.010,-1.332,-17.53
10/31/2025 03:50:55 pm,22.350,-4.950,0.812,-0.314,-0.1379,0.023,-0.009,-1.323,-17.41
10/31/2025 03:50:55 pm,22.400,-4.910,0.801,-0.419,-0.1368,0.022,-0.012,-1.321,-17.39
10/31/2025 03:50:55 pm,22.450,-4.869,0.780,-0.716,-0.1356,0.022,-0.020,-1.312,-17.26
10/31/2025 03:50:55 pm,22.500,-4.830,0.733,-1.012,-0.1345,0.020,-0.028,-1.310,-17.24
10/31/2025 03:50:55 pm,22.550,-4.796,0.665,-0.925,-0.1336,0.019,-0.026,-1.300,-17.11
10/31/2025 03:50:55 pm,22.600,-4.764,0.613,-0.279,-0.1327,0.017,-0.008,-1.299,-17.09
10/31/2025 03:50:55 pm,22.650,-4.736,0.623,0.750,-0.1319,0.017,0.021,-1.291,-16.99
10/31/2025 03:50:55 pm,22.700,-4.706,0.691,1.780,-0.1311,0.019,0.050,-1.290,-16.98
10/31/2025 03:50:55 pm,22.750,-4.667,0.812,2.461,-0.1300,0.023,0.069,-1.282,-16.87
10/31/2025 03:50:55 pm,22.800,-4.626,0.958,2.618,-0.1288,0.027,0.073,-1.280,-16.84
10/31/2025 03:50:55 pm,22.850,-4.573,1.094,2.199,-0.1274,0.030,0.061,-1.269,-16.70
10/31/2025 03:50:55 pm,22.900,-4.513,1.194,1.431,-0.1257,0.033,0.040,-1.264,-16.63
10/31/2025 03:50:55 pm,22.950,-4.452,1.236,0.611,-0.1240,0.034,0.017,-1.251,-16.46
10/31/2025 03:50:56 pm,23.000,-4.389,1.246,-0.070,-0.1222,0.035,-0.002,-1.244,-16.36
10/31/2025 03:50:56 pm,23.050,-4.326,1.225,-0.489,-0.1205,0.034,-0.014,-1.229,-16.18
10/31/2025 03:50:56 pm,23.100,-4.265,1.183,-0.559,-0.1188,0.033,-0.016,-1.221,-16.06
10/31/2025 03:50:56 pm,23.150,-4.208,1.152,-0.332,-0.1172,0.032,-0.009,-1.206,-15.87
10/31/2025 03:50:56 pm,23.200,-4.152,1.152,-0.140,-0.1156,0.032,-0.004,-1.199,-15.77
10/31/2025 03:50:56 pm,23.250,-4.093,1.157,-0.279,-0.1140,0.032,-0.008,-1.185,-15.59
10/31/2025 03:50:56 pm,23.300,-4.034,1.136,-0.716,-0.1124,0.032,-0.020,-1.176,-15.48
10/31/2025 03:50:56 pm,23.350,-3.979,1.084,-1.204,-0.1108,0.030,-0.034,-1.161,-15.27
